Regions,California,,
Brands,,,
Segments,"Auto Intenders > Hyundai,Auto Intenders > Infiniti,Auto Intenders > Kia,Auto Intenders > Honda,Auto Intenders > Mazda,Auto Intenders > Nissan,Auto Intenders > Subaru,Auto Intenders > Toyota,Auto Intenders > Acura",,
,,,
Type,Name,Index,Business Category
Audience Profile,Pizza > Domino's Pizza,1192,Restaurants
Audience Profile,QSR > Arby's,1190,Restaurants
Audience Profile,Casual Dining > Cheesecake Factory,1182,Restaurants
Audience Profile,Casual Dining > TGI Fridays,1180,Restaurants
Audience Profile,QSR > Jack In the Box,1179,Restaurants
Audience Profile,Casual Dining > Outback Steakhouse,1164,Restaurants
Audience Profile,Casual Dining > Sandwiches > Jimmy Johns,1161,Restaurants
Audience Profile,Casual Dining > Red Lobster,1138,Restaurants
Audience Profile,Casual Dining > Olive Garden,1135,Restaurants
Audience Profile,QSR > Burger King,1134,Restaurants
Audience Profile,Casual Dining > Buffalo Wild Wings,1130,Restaurants
Audience Profile,QSR > Carl's Jr,1124,Restaurants
Audience Profile,Pizza > Pizza Hut,1120,Restaurants
Audience Profile,Casual Dining > Golden Corral,1102,Restaurants
Audience Profile,QSR > Qdoba,1099,Restaurants
Audience Profile,Casual Dining > Chilis,1076,Restaurants
Audience Profile,Casual Dining > Red Robin,1073,Restaurants
Audience Profile,QSR > Taco Bell,1073,Restaurants
Audience Profile,Coffee Shops > Starbucks,1069,Restaurants
Audience Profile,Casual Dining > Applebees,1048,Restaurants
Audience Profile,Casual Dining > IHOP,1012,Restaurants
Audience Profile,Casual Dining > Denny's,944,Restaurants
Audience Profile,Clothing and Accessories Retailers > Zara,1223,Shopper: Apparel
Audience Profile,Clothing and Accessories Retailers > H&M,1111,Shopper: Apparel
Audience Profile,Clothing and Accessories Retailers > Old Navy,1100,Shopper: Apparel
Audience Profile,Clothing and Accessories Retailers > Gap,1074,Shopper: Apparel
Audience Profile,Clothing and Accessories Retailers > Victorias Secret,1025,Shopper: Apparel
Audience Profile,Auto Intenders > Mazda,1726,Shopper: Auto
Audience Profile,Auto Intenders > Acura,1726,Shopper: Auto
Audience Profile,Auto Intenders > Honda,1726,Shopper: Auto
Audience Profile,Auto Intenders > Hyundai,1726,Shopper: Auto
Audience Profile,Auto Intenders > Kia,1726,Shopper: Auto
Audience Profile,Auto Intenders > Nissan,1726,Shopper: Auto
Audience Profile,Auto Intenders > Subaru,1726,Shopper: Auto
Audience Profile,Auto Intenders > Toyota,1726,Shopper: Auto
Audience Profile,Auto Intenders > Lexus,1536,Shopper: Auto
Audience Profile,Auto Intenders > Audi,1515,Shopper: Auto
Audience Profile,Auto Intenders > Volkswagen,1476,Shopper: Auto
Audience Profile,Auto Intenders > Jaguar,1441,Shopper: Auto
Audience Profile,Auto Intenders > Lincoln,1438,Shopper: Auto
Audience Profile,Auto Intenders > Porsche,1434,Shopper: Auto
Audience Profile,Auto Intenders > Volvo,1417,Shopper: Auto
Audience Profile,Auto Intenders > GMC,1411,Shopper: Auto
Audience Profile,Auto Intenders > Bmw,1400,Shopper: Auto
Audience Profile,Auto Intenders > Cadillac,1391,Shopper: Auto
Audience Profile,Auto Intenders > Jeep,1381,Shopper: Auto
Audience Profile,Auto Intenders > Dodge,1374,Shopper: Auto
Audience Profile,Auto Intenders > Chrysler,1369,Shopper: Auto
Audience Profile,Auto Intenders > Mercedes Benz,1363,Shopper: Auto
Audience Profile,Auto Intenders > Buick,1348,Shopper: Auto
Audience Profile,Auto Intenders > Ford,1290,Shopper: Auto
Audience Profile,Auto Intenders > Chevrolet,1252,Shopper: Auto
Audience Profile,Auto Intenders,1109,Shopper: Auto
Audience Profile,Auto Intenders > Used Cars,965,Shopper: Auto
Audience Profile,CPG Retailers > Big Box > Sam's Club,1098,Shopper: Big Box
Audience Profile,CPG Retailers > Big Box > Kmart,1060,Shopper: Big Box
Audience Profile,CPG Retailers > Big Box > Big Lots,1051,Shopper: Big Box
Audience Profile,CPG Retailers > Big Box > Costco,1048,Shopper: Big Box
Audience Profile,CPG Retailers > Big Box > Target,987,Shopper: Big Box
Audience Profile,CPG Retailers > Big Box > Walmart,906,Shopper: Big Box
Audience Profile,Clothing and Accessories Retailers > Department Stores > Nordstrom,1172,Shopper: Dept.
Audience Profile,Clothing and Accessories Retailers > Department Stores > Macys,1086,Shopper: Dept.
Audience Profile,Clothing and Accessories Retailers > Department Stores > Kohls,1074,Shopper: Dept.
